,class_normal,method,best_threshold,best_roc_score
0,3,mse,0.005381861074827613,0.8259973479530515
0,3,rmse,0.0724496317077428,0.8256980415829595
0,3,euclid_dist,2.0285895941853527,0.8256980415829595
0,3,mse,0.007224384166300297,0.8267246085160487
0,3,rmse,0.08417280942648653,0.8264191560613916
0,3,euclid_dist,2.3568385969161993,0.8264191560613916
0,3,mse,0.00659185313852504,0.8267675444342547
0,3,rmse,0.0883010820448398,0.8257958862832437
0,3,euclid_dist,2.4724303503036507,0.8257958862832437
0,3,mse,0.00749565913034603,0.8360759296402774
0,3,rmse,0.0868078133285046,0.8368395544943679
0,3,euclid_dist,2.430618692874908,0.8368395544943679
0,3,mse,0.008875932272523642,0.8374455680971753
0,3,rmse,0.09452806688100102,0.8399146994785995
0,3,euclid_dist,2.646785855948925,0.8399146994785995
0,3,mse,0.009366640504449608,0.8302617132677568
0,3,rmse,0.09314473688602448,0.8302887112145959
0,3,euclid_dist,2.608052764892578,0.8302887112145959
0,3,mse,0.006831904198229313,0.8322535880547736
0,3,rmse,0.08266263322979213,0.8322535880547736
0,3,euclid_dist,2.3145537234306333,0.8322535880547736
0,3,mse,0.006344882358331232,0.8251038007026509
0,3,rmse,0.07851861178874966,0.8247029152303439
0,3,euclid_dist,2.198521251678467,0.8247029152303439
0,3,mse,0.008070942634716631,0.8427702763835233
0,3,rmse,0.09108392766118051,0.84308459894457
0,3,euclid_dist,2.5503498762845993,0.84308459894457
0,3,mse,0.006281535631231964,0.8327277363421941
0,3,rmse,0.08210028827190403,0.8331257246919898
0,3,euclid_dist,2.298808116531372,0.8331257246919898
0,3,mse,0.007890195471700282,0.8348475947829761
0,3,rmse,0.08817950928211217,0.8356116010138347
0,3,euclid_dist,2.4690263626098616,0.8356116010138347
0,3,mse,0.006130453478358687,0.8392784672473906
0,3,rmse,0.07818049775809048,0.8400553817867913
0,3,euclid_dist,2.189053945112229,0.8400553817867913
0,3,mse,0.005858339753374456,0.8304250414001364
0,3,rmse,0.07929879270493982,0.8308807134894092
0,3,euclid_dist,2.220366191267967,0.8308807134894092
0,3,mse,0.007016109940968454,0.8422867534546378
0,3,rmse,0.08696454982459545,0.8434870645461688
0,3,euclid_dist,2.435007337474822,0.8434870645461688
0,3,mse,0.00697272471897304,0.8410778279229785
0,3,rmse,0.08332070610672236,0.8417418385471485
0,3,euclid_dist,2.332979931712151,0.8417418385471485
0,3,mse,0.006162550309672953,0.8416284553910651
0,3,rmse,0.07824140801802282,0.8415389318310843
0,3,euclid_dist,2.1907593872308726,0.8415389318310843
0,3,mse,0.006461836744844915,0.8466934976384596
0,3,rmse,0.08027893640026453,0.8450900358898823
0,3,euclid_dist,2.247810260701179,0.8450900358898823
0,3,mse,0.011594387915264815,0.8620700668509564
0,3,rmse,0.10854001303687694,0.8606130023458407
0,3,euclid_dist,3.0391204778432828,0.8606130023458407
0,3,mse,0.0063109008930623545,0.8360472356769326
0,3,rmse,0.07728469279110435,0.8358686048796974
0,3,euclid_dist,2.1639713433265673,0.8358686048796974
0,3,mse,0.007056158911529927,0.8569549312443308
0,3,rmse,0.08461128347665069,0.8559976550514711
0,3,euclid_dist,2.3691158147335054,0.8559976550514711
0,3,mse,0.006635705630993469,0.8466976508551857
0,3,rmse,0.08409073954857889,0.8461866320113657
0,3,euclid_dist,2.3545409382343285,0.8461866320113657
0,3,mse,0.006971190087171269,0.8245330105989341
0,3,rmse,0.0831319195687771,0.8240462163973828
0,3,euclid_dist,2.327693855345249,0.8240462163973828
0,3,mse,0.006387992760725318,0.8491047336702062
0,3,rmse,0.07914193656146527,0.8503914264564609
0,3,euclid_dist,2.215974109983443,0.8503914264564609
0,3,mse,0.0049197370887734005,0.8418141592920354
0,3,rmse,0.07366766011714933,0.8427636430678466
0,3,euclid_dist,2.062694394540787,0.8427636430678466
0,3,mse,0.014130324707180255,0.8614512069701437
0,3,rmse,0.11759623602032661,0.8627507126621438
0,3,euclid_dist,3.292694376111029,0.8627507126621438
0,3,mse,0.005701985838823022,0.8343631340205073
0,3,rmse,0.07513009113073353,0.8354725194209953
0,3,euclid_dist,2.1036423969268814,0.8354725194209953
0,3,mse,0.006137796762585638,0.8485461650594456
0,3,rmse,0.07916215754002333,0.8473415930414306
0,3,euclid_dist,2.2165402960777287,0.8473415930414306
0,3,mse,0.007359267136454583,0.8472997044862488
0,3,rmse,0.08582319317758083,0.8482171356789093
0,3,euclid_dist,2.4030492975115774,0.8482171356789093
0,3,mse,0.007374117459356785,0.850141830767968
0,3,rmse,0.08727650355696678,0.8501688556849415
0,3,euclid_dist,2.4437420314788825,0.8501688556849415
0,3,mse,0.008846572970505801,0.8319147919109173
0,3,rmse,0.080318999645859,0.8313160106069831
0,3,euclid_dist,2.2489321713924415,0.8313160106069831
0,3,mse,0.006053273714426905,0.823817398869113
0,3,rmse,0.07665366288870573,0.8254301346538047
0,3,euclid_dist,2.1463026413917534,0.8254301346538047
0,3,mse,0.006219698005914688,0.8264062392069617
0,3,rmse,0.07851569959968328,0.8277434355519584
0,3,euclid_dist,2.1984395432949073,0.8277434355519584
0,3,mse,0.006056441834568977,0.832328726310894
0,3,rmse,0.07716650258190927,0.8326339233810021
0,3,euclid_dist,2.1606620491743085,0.8326339233810021
0,3,mse,0.007056158911529927,0.8569549312443308
0,3,rmse,0.08461128347665069,0.8559976550514711
0,3,euclid_dist,2.3691158147335054,0.8559976550514711
0,4,mse,0.0072153112245723575,0.8266779390352731
0,4,rmse,0.08466649251580236,0.8252125311164341
0,4,euclid_dist,2.3706618169784544,0.8252125311164341
0,4,mse,0.013154981670342387,0.8167022488309399
0,4,rmse,0.11433563548922542,0.8181345978833859
0,4,euclid_dist,3.201397696888448,0.8181345978833859
0,4,mse,0.006846101772878321,0.8096152313513942
0,4,rmse,0.08185809062942863,0.8111704413047379
0,4,euclid_dist,2.292026520597935,0.8111704413047379
0,4,mse,0.006473279795236885,0.8195231659109407
0,4,rmse,0.07974244123697284,0.8174467358446692
0,4,euclid_dist,2.232788433074952,0.8174467358446692
0,4,mse,0.015024688513576983,0.8363388751597133
0,4,rmse,0.12321461127996441,0.8348966741390788
0,4,euclid_dist,3.450008984375001,0.8348966741390788
0,4,mse,0.007133409265056252,0.8205949889547726
0,4,rmse,0.08559747761785982,0.8206204220439484
0,4,euclid_dist,2.3967292216300957,0.8206204220439484
0,4,mse,0.02314929814590141,0.8366847721739249
0,4,rmse,0.15138388819321977,0.8373906410247006
0,4,euclid_dist,4.238748943018909,0.8373906410247006
0,4,mse,0.005719315176364033,0.8210986540096781
0,4,rmse,0.07629592746309934,0.8200817313454064
0,4,euclid_dist,2.136285947084428,0.8200817313454064
0,4,mse,0.00691971449907869,0.821955869045121
0,4,rmse,0.08224097029864787,0.8229320484431741
0,4,euclid_dist,2.3027473862647994,0.8229320484431741
0,4,mse,0.006357925762608648,0.8250026798378205
0,4,rmse,0.07986414345800878,0.8242281722033881
0,4,euclid_dist,2.2361961276531224,0.8242281722033881
0,4,mse,0.006662329221144318,0.8188354046462175
0,4,rmse,0.08118781182914968,0.8194996970167843
0,4,euclid_dist,2.273258728981017,0.8194996970167843
0,4,mse,0.006769328054040671,0.8179315734513677
0,4,rmse,0.08408124089837071,0.8183048993494613
0,4,euclid_dist,2.354274923801421,0.8183048993494613
0,4,mse,0.006018905183859169,0.835168507316318
0,4,rmse,0.0778622447729111,0.8343919375359763
0,4,euclid_dist,2.180143003845215,0.8343919375359763
0,4,mse,0.006782825128547847,0.8175665501621793
0,4,rmse,0.08176408487558368,0.8164682311217558
0,4,euclid_dist,2.289394359588624,0.8164682311217558
0,4,mse,0.005942419970361517,0.8152854106322756
0,4,rmse,0.07839180618152022,0.8150188878732144
0,4,euclid_dist,2.194970547199249,0.8150188878732144
0,4,mse,0.00727404290372506,0.8298212842485
0,4,rmse,0.08502004475146532,0.8297057621869084
0,4,euclid_dist,2.3805611675739304,0.8297057621869084
0,4,mse,0.006652587443590167,0.808187652755137
0,4,rmse,0.081493846911937,0.808187652755137
0,4,euclid_dist,2.2818278088569635,0.808187652755137
0,4,mse,0.007936327004805208,0.8143720992964955
0,4,rmse,0.08569762269258502,0.8142239062997456
0,4,euclid_dist,2.39953354358673,0.8142239062997456
0,4,mse,0.006431081210076808,0.8247015447356878
0,4,rmse,0.08369695944637064,0.8255041434007895
0,4,euclid_dist,2.3435149720191943,0.8255041434007895
0,4,mse,0.0074402179964818075,0.8428353019818118
0,4,rmse,0.08587503898143764,0.8427847768374135
0,4,euclid_dist,2.4045010654449466,0.8427847768374135
0,4,mse,0.006873252342455092,0.8360924404613724
0,4,rmse,0.08335858677327633,0.8374220170336675
0,4,euclid_dist,2.3340403927803037,0.8374220170336675
0,4,mse,0.005853902412112802,0.8259727499017424
0,4,rmse,0.07758991532027726,0.827199877723918
0,4,euclid_dist,2.172517794370652,0.827199877723918
0,4,mse,0.005580782443284991,0.8349495703864637
0,4,rmse,0.08026532596349718,0.8341706836852468
0,4,euclid_dist,2.2474291248321525,0.8341706836852468
0,4,mse,0.007519361456204205,0.8199884554547275
0,4,rmse,0.08480810277909044,0.8205568094837132
0,4,euclid_dist,2.374626978397369,0.8205568094837132
0,4,mse,0.021865479961037628,0.8408017991103292
0,4,rmse,0.1530112862527369,0.8408262870998606
0,4,euclid_dist,4.284316151905061,0.8408262870998606
0,4,mse,0.006989722676575184,0.8265527519106282
0,4,rmse,0.08322593344748021,0.8260437887089946
0,4,euclid_dist,2.3303262073993682,0.8260437887089946
0,4,mse,0.006301416575163602,0.828032532401301
0,4,rmse,0.079773997092247,0.830026322105733
0,4,euclid_dist,2.233671986579894,0.830026322105733
0,4,mse,0.005756616231892256,0.8064538391384046
0,4,rmse,0.07810576594471927,0.80668495841358
0,4,euclid_dist,2.1869613601684557,0.80668495841358
0,4,mse,0.006329444976057858,0.8220215473267638
0,4,rmse,0.08211290901526808,0.820890368726107
0,4,euclid_dist,2.2991615717411045,0.820890368726107
0,4,mse,0.0075753420242108405,0.8097631477166951
0,4,rmse,0.08117685976326468,0.8100125097385354
0,4,euclid_dist,2.2729522374153124,0.8100125097385354
0,4,mse,0.0071845045639202,0.8077817285745168
0,4,rmse,0.08082001475617293,0.8084238619870725
0,4,euclid_dist,2.262960512638093,0.8084238619870725
0,4,mse,0.006206038523931055,0.8217126568406535
0,4,rmse,0.0771735701560974,0.8212487093023462
0,4,euclid_dist,2.160859946250915,0.8212487093023462
0,4,mse,0.007119309583771972,0.8108549914759534
0,4,rmse,0.08642760847136378,0.8102018300097196
0,4,euclid_dist,2.419972979736327,0.8102018300097196
0,4,mse,0.00654278497626074,0.8349639030539162
0,4,rmse,0.08097235413640734,0.8346308657537386
0,4,euclid_dist,2.267225903201103,0.8346308657537386
0,4,mse,0.00597846085159108,0.8225972666114291
0,4,rmse,0.07562894858233628,0.8230426027505028
0,4,euclid_dist,2.1176106348037727,0.8230426027505028
0,4,mse,0.0070188131458126,0.834596238938053
0,4,rmse,0.08431813159584998,0.8340247050147493
0,4,euclid_dist,2.3609077644348138,0.8340247050147493
0,4,mse,0.006094947994686662,0.830658494199427
0,4,rmse,0.0786507877930999,0.8290733173641447
0,4,euclid_dist,2.202222103595732,0.8290733173641447
0,4,mse,0.006941997901303696,0.8314783768395368
0,4,rmse,0.08168592682667078,0.8321116213649898
0,4,euclid_dist,2.2872059215903278,0.8321116213649898
0,4,mse,0.019771844573318962,0.8211683264792361
0,4,rmse,0.14141681330278508,0.821366381446045
0,4,euclid_dist,3.959670662283895,0.821366381446045
0,4,mse,0.017156876415945592,0.8177552502323823
0,4,rmse,0.1316460923165083,0.8167601547906419
0,4,euclid_dist,3.686090658068656,0.8167601547906419
0,4,mse,0.006278111299593001,0.8318480209153909
0,4,rmse,0.0802367504764348,0.829888915527851
0,4,euclid_dist,2.24662882128954,0.829888915527851
0,4,mse,0.00582672843337059,0.8179249685353197
0,4,rmse,0.07679172979295254,0.8202004784123978
0,4,euclid_dist,2.1501686849594104,0.8202004784123978
0,4,mse,0.012010904421051965,0.8209434878341015
0,4,rmse,0.11074941780231895,0.8203283135657032
0,4,euclid_dist,3.100983534121512,0.8203283135657032
0,4,mse,0.007062753227725626,0.8354879365591322
0,4,rmse,0.08412754159048197,0.8353766275653656
0,4,euclid_dist,2.355571185827256,0.8353766275653656
0,4,mse,0.006018905183859169,0.835168507316318
0,4,rmse,0.0778622447729111,0.8343919375359763
0,4,euclid_dist,2.180143003845215,0.8343919375359763
0,4,mse,0.007596424225717784,0.8202049112327858
0,4,rmse,0.0868969693407416,0.8208703948175241
0,4,euclid_dist,2.4331151285767545,0.8208703948175241
0,4,mse,0.007132749688066543,0.8435525412087912
0,4,rmse,0.08468299389779567,0.8424364697802198
0,4,euclid_dist,2.3711237868785853,0.8424364697802198
0,4,mse,0.006513529568910598,0.8147517987239241
0,4,rmse,0.08750996175408361,0.8141182858952895
0,4,euclid_dist,2.450279147803782,0.8141182858952895
0,4,mse,0.007151499811559918,0.8257577329211875
0,4,rmse,0.08393564625084406,0.8254154305748604
0,4,euclid_dist,2.3501979367732995,0.8254154305748604
0,4,mse,0.0067444326074793965,0.8203955679426982
0,4,rmse,0.08136669121682642,0.8211453554504924
0,4,euclid_dist,2.2782675104141243,0.8211453554504924
0,5,mse,0.018732885435689243,0.8556209565978282
0,5,rmse,0.13764803110435603,0.8542677766248918
0,5,euclid_dist,3.854144619226457,0.8542677766248918
0,5,mse,0.017337731767818325,0.8660842548923945
0,5,rmse,0.13057241009920834,0.8660317395782513
0,5,euclid_dist,3.6560278876304637,0.8660317395782513
0,5,mse,0.02207924580727704,0.8644495439029124
0,5,rmse,0.14780340548753734,0.8646367777511389
0,5,euclid_dist,4.138495265960691,0.8646367777511389
0,5,mse,0.023375777813326563,0.850506492258822
0,5,rmse,0.1543051581256092,0.8502322124668171
0,5,euclid_dist,4.320544337081911,0.8502322124668171
0,5,mse,0.022538959880964833,0.8611282931578448
0,5,rmse,0.14109725233428183,0.8612783564772454
0,5,euclid_dist,3.9507231684923174,0.8612783564772454
0,5,mse,0.01884904102422297,0.8713395211836833
0,5,rmse,0.1361288469299674,0.870495827196858
0,5,euclid_dist,3.8116076988220224,0.870495827196858
0,5,mse,0.025019618899561454,0.8498843944276021
0,5,rmse,0.1589100344851614,0.8489957030256914
0,5,euclid_dist,4.449480885028837,0.8489957030256914
0,5,mse,0.017852484162803734,0.8603688377856424
0,5,rmse,0.1337879144020379,0.8601465661697275
0,5,euclid_dist,3.7460617576003066,0.8601465661697275
0,5,mse,0.02205822429992258,0.8648408277768743
0,5,rmse,0.16216459373012185,0.8650830758388898
0,5,euclid_dist,4.540608382463457,0.8650830758388898
0,5,mse,0.018636697384295985,0.8679395053475936
0,5,rmse,0.13703674204051502,0.8677166889483067
0,5,euclid_dist,3.8370290444850914,0.8677166889483067
0,5,mse,0.022302505708485847,0.8448516441744991
0,5,rmse,0.14945715656876568,0.844740804006022
0,5,euclid_dist,4.184800490427017,0.844740804006022
0,5,mse,0.020043706251308326,0.8595974597971935
0,5,rmse,0.14316951540671286,0.8596244144110147
0,5,euclid_dist,4.008746212005615,0.8596244144110147
0,5,mse,0.018751020272634922,0.8698700052661574
0,5,rmse,0.1361795654781163,0.8704245749201059
0,5,euclid_dist,3.81302771397829,0.8704245749201059
0,5,mse,0.025647043736558413,0.862
0,5,rmse,0.16292482783049345,0.8615555555555554
0,5,euclid_dist,4.561895008873939,0.8615555555555554
0,5,mse,0.01740390572883188,0.8666669106720641
0,5,rmse,0.13204962832108147,0.8666669106720641
0,5,euclid_dist,3.697389554858206,0.8666669106720641
0,5,mse,0.01900109396185726,0.8705300772910459
0,5,rmse,0.1379786407023668,0.8705300772910459
0,5,euclid_dist,3.863401551818849,0.8705300772910459
0,5,mse,0.0193128750926815,0.8724446304474719
0,5,rmse,0.13946679790616034,0.8723333957422439
0,5,euclid_dist,3.9050699484109868,0.8723333957422439
0,5,mse,0.02170949369333684,0.8625149514260987
0,5,rmse,0.14749784723371268,0.8625149514260987
0,5,euclid_dist,4.129939800453184,0.8625149514260987
0,5,mse,0.022364303510170432,0.8652076290609064
0,5,rmse,0.14950611329600216,0.8652076290609064
0,5,euclid_dist,4.186171263718604,0.8652076290609064
0,5,mse,0.01952398969978094,0.8624700971982006
0,5,rmse,0.1391392874717713,0.8631388444117539
0,5,euclid_dist,3.8959002814292893,0.8631388444117539
0,5,mse,0.023944948604330427,0.8420682734052864
0,5,rmse,0.15362835786715154,0.8413973024921205
0,5,euclid_dist,4.3015942698955545,0.8413973024921205
0,5,mse,0.01660574024245143,0.8539604934385268
0,5,rmse,0.1421924327082933,0.8535801181786583
0,5,euclid_dist,3.981388195300102,0.8535801181786583
0,5,mse,0.021545740313827992,0.8640063966463614
0,5,rmse,0.1446282725080848,0.8643615614184325
0,5,euclid_dist,4.049591351938249,0.8643615614184325
0,5,mse,0.02066830576304346,0.8645248482896443
0,5,rmse,0.14279818040505055,0.8638239427856144
0,5,euclid_dist,3.9983490516901012,0.8638239427856144
0,5,mse,0.02423836998157203,0.8682762787801389
0,5,rmse,0.1554369865879417,0.8673993959447027
0,5,euclid_dist,4.352235669314861,0.8673993959447027
0,5,mse,0.01914027488306165,0.8650352454518593
0,5,rmse,0.13859674189165236,0.8650352454518593
0,5,euclid_dist,3.8807087848663326,0.8650352454518593
0,5,mse,0.022495639698766168,0.8612561654373501
0,5,rmse,0.1496637098636478,0.8614778949273724
0,5,euclid_dist,4.190583663821222,0.8614778949273724
0,5,mse,0.020836797782219942,0.8587171348146374
0,5,rmse,0.14140196766927834,0.8593590914535546
0,5,euclid_dist,3.9592551414728185,0.8593590914535546
0,5,mse,0.019349756971746682,0.873767836918106
0,5,rmse,0.1385147250950336,0.87323085376166
0,5,euclid_dist,3.8784122254848468,0.87323085376166
0,5,mse,0.021898034161701795,0.8715020929596624
0,5,rmse,0.14751020418852567,0.8715196219350586
0,5,euclid_dist,4.130286114692686,0.8715196219350586
0,5,mse,0.021392556086182603,0.8555988785751306
0,5,rmse,0.14689884562976657,0.8551512510012722
0,5,euclid_dist,4.1131677448749535,0.8551512510012722
0,5,mse,0.020240258672460924,0.8737481511812099
0,5,rmse,0.14253000606894492,0.8737481511812099
0,5,euclid_dist,3.9908398703098293,0.8737481511812099
0,5,mse,0.01837681673839689,0.858437230571202
0,5,rmse,0.13517315820604558,0.8591059777847554
0,5,euclid_dist,3.7848485784530648,0.8591059777847554
0,5,mse,0.02505236689448357,0.8672031146676177
0,5,rmse,0.15843136490285392,0.8672031146676177
0,5,euclid_dist,4.436078177928923,0.8672031146676177
0,5,mse,0.0212552901512012,0.8550379115566639
0,5,rmse,0.14550695185065268,0.8552567299374076
0,5,euclid_dist,4.074194802665712,0.8552567299374076
0,5,mse,0.023421898410189886,0.865653953889248
0,5,rmse,0.15431231009960183,0.8664285342784329
0,5,euclid_dist,4.320744575500485,0.8664285342784329
0,5,mse,0.019215000562369827,0.8588526922705422
0,5,rmse,0.13808762399107213,0.8597368655685086
0,5,euclid_dist,3.8664534177780134,0.8597368655685086
0,5,mse,0.022273492475878454,0.8592354698234594
0,5,rmse,0.1492281423807144,0.8592354698234594
0,5,euclid_dist,4.178388186645509,0.8592354698234594
0,5,mse,0.021390759412664922,0.8613668224144126
0,5,rmse,0.14621893076524128,0.8614780076490136
0,5,euclid_dist,4.094129975843428,0.8614780076490136
0,5,mse,0.0221868708031252,0.8610496901551139
0,5,rmse,0.14910209583789114,0.8608255754083637
0,5,euclid_dist,4.174858505487441,0.8608255754083637
0,5,mse,0.023520837533008307,0.8570675644070533
0,5,rmse,0.15154969259351495,0.8576567300647188
0,5,euclid_dist,4.243391347122192,0.8576567300647188
0,5,mse,0.025364545557647937,0.8589344872814668
0,5,rmse,0.15899977044761188,0.8589344872814668
0,5,euclid_dist,4.451993946576118,0.8589344872814668
0,5,mse,0.020500868340954194,0.8694083147575042
0,5,rmse,0.14395356258749964,0.8688537451035557
0,5,euclid_dist,4.030699592530729,0.8688537451035557
0,5,mse,0.025945089839398857,0.8527633969086428
0,5,rmse,0.14170921726226804,0.8523316124080575
0,5,euclid_dist,3.967858045673371,0.8523316124080575
0,5,mse,0.021955556860193612,0.8632370774242691
0,5,rmse,0.14754991168901332,0.8636818183626725
0,5,euclid_dist,4.131397879004479,0.8636818183626725
0,5,mse,0.021390759412664922,0.8613668224144126
0,5,rmse,0.14621893076524128,0.8614780076490136
0,5,euclid_dist,4.094129975843428,0.8614780076490136
0,5,mse,0.02198908020695672,0.8634444444444445
0,5,rmse,0.1443511105678975,0.8634444444444445
0,5,euclid_dist,4.041831181430815,0.8634444444444445
0,5,mse,0.025945089839398857,0.8527633969086428
0,5,rmse,0.14170921726226804,0.8523316124080575
0,5,euclid_dist,3.967858045673371,0.8523316124080575
0,5,mse,0.022727942750602963,0.8639364203421418
0,5,rmse,0.15055059040188784,0.8640482521471072
0,5,euclid_dist,4.215416687774658,0.8640482521471072
0,5,mse,0.01964994984939694,0.8675751859622935
0,5,rmse,0.1311268302060664,0.8669873171165523
0,5,euclid_dist,3.6715512938976267,0.8669873171165523
0,6,mse,0.006878775227814911,0.7107959772849847
0,6,rmse,0.08262685260325674,0.7107892748451625
0,6,euclid_dist,2.3135518660068515,0.7107892748451625
0,6,mse,0.0052158350120298565,0.7177575321665467
0,6,rmse,0.07179297211021185,0.7165816122661004
0,6,euclid_dist,2.010203094291686,0.7165816122661004
0,6,mse,0.005921638280153274,0.7111598142962512
0,6,rmse,0.07799416067451238,0.7103478930621308
0,6,euclid_dist,2.183836356341839,0.7103478930621308
0,6,mse,0.008042140775173902,0.7012609765759271
0,6,rmse,0.09087711753547194,0.7015640590283565
0,6,euclid_dist,2.544559293746948,0.7015640590283565
0,6,mse,0.006370671601733191,0.7068928995085578
0,6,rmse,0.08032555882446467,0.7082009405185562
0,6,euclid_dist,2.2491157104372985,0.7082009405185562
0,6,mse,0.004565427428297699,0.7016878466308573
0,6,rmse,0.06941603741049768,0.7021376479322242
0,6,euclid_dist,1.943648979663848,0.7021376479322242
0,6,mse,0.008073621360585093,0.7230902971268083
0,6,rmse,0.08881580998003487,0.7269585553054113
0,6,euclid_dist,2.486842674732207,0.7269585553054113
0,6,mse,0.006785571165382861,0.7169814560439561
0,6,rmse,0.08210499284416434,0.7177627060439561
0,6,euclid_dist,2.298940054500103,0.7177627060439561
0,6,mse,0.00742568141734228,0.7162360220120869
0,6,rmse,0.0870496557317674,0.7177766776872168
0,6,euclid_dist,2.4373903598189344,0.7177766776872168
0,6,mse,0.006277081313356757,0.7318065108203741
0,6,rmse,0.08518915833979845,0.7331203070615794
0,6,euclid_dist,2.385296573257447,0.7331203070615794
0,6,mse,0.004801119452761486,0.6963742008110458
0,6,rmse,0.06971608230993154,0.6974790584437223
0,6,euclid_dist,1.952050335919857,0.6974790584437223
0,6,mse,0.0064623705111444,0.7132052809863847
0,6,rmse,0.08026197411268945,0.713649429331932
0,6,euclid_dist,2.24733529624939,0.713649429331932
0,6,mse,0.005375274824071675,0.7171334486062623
0,6,rmse,0.07190075276494023,0.716209429619269
0,6,euclid_dist,2.0132210810184477,0.716209429619269
0,6,mse,0.007297821806045249,0.719560057775503
0,6,rmse,0.08576540102809668,0.7182243498503026
0,6,euclid_dist,2.4014312497973433,0.7182243498503026
0,6,mse,0.005921638280153274,0.7111598142962512
0,6,rmse,0.07799416067451238,0.7103478930621308
0,6,euclid_dist,2.183836356341839,0.7103478930621308
0,6,mse,0.008644483690243215,0.7090972068412297
0,6,rmse,0.09325124617815014,0.7103069817696004
0,6,euclid_dist,2.6110348670959467,0.7103069817696004
0,6,mse,0.006840766856353729,0.7020108578334304
0,6,rmse,0.07191126458644868,0.7022615670430421
0,6,euclid_dist,2.0135154516220086,0.7022615670430421
0,6,mse,0.008069369852542873,0.7160785395061022
0,6,rmse,0.08727770245671271,0.7150830086518077
0,6,euclid_dist,2.443775622940064,0.7150830086518077
0,6,mse,0.006803458003886044,0.7298985967428046
0,6,rmse,0.08160545248761776,0.7298581648220727
0,6,euclid_dist,2.284952550971508,0.7298581648220727
0,6,mse,0.00530417055571452,0.7052212877877716
0,6,rmse,0.0743198514461517,0.7036096589494647
0,6,euclid_dist,2.080955634212493,0.7036096589494647
0,6,mse,0.00806987154018134,0.7138441913296141
0,6,rmse,0.07489510298892857,0.714206627618914
0,6,euclid_dist,2.09706281721592,0.714206627618914
0,6,mse,0.010836364005506038,0.7192992051600546
0,6,rmse,0.10332022974640138,0.7207541168122538
0,6,euclid_dist,2.8929662599563595,0.7207541168122538
0,6,mse,0.00742568141734228,0.7162360220120869
0,6,rmse,0.0870496557317674,0.7177766776872168
0,6,euclid_dist,2.4373903598189344,0.7177766776872168
0,6,mse,0.008291374117042867,0.7285794202600723
0,6,rmse,0.09063426313102242,0.7281786941580756
0,6,euclid_dist,2.5377592365264907,0.7281786941580756
0,6,mse,0.007701295935874804,0.696901835528728
0,6,rmse,0.0868509255025536,0.6960786494928553
0,6,euclid_dist,2.431826033270359,0.6960786494928553
0,6,mse,0.006840766856353729,0.7020108578334304
0,6,rmse,0.07191126458644868,0.7022615670430421
0,6,euclid_dist,2.0135154516220086,0.7022615670430421
0,6,mse,0.009043611106276515,0.7083872966800356
0,6,rmse,0.09558753890991212,0.7085840017825312
0,6,euclid_dist,2.6764512863159178,0.7085840017825312
0,6,mse,0.013090275476220993,0.7211147155694003
0,6,rmse,0.11494019658863538,0.7203527796406092
0,6,euclid_dist,3.2183254885673516,0.7203527796406092
0,6,mse,0.007819086171314122,0.7007066248606313
0,6,rmse,0.08684942716360095,0.7014266585111836
0,6,euclid_dist,2.431784000396728,0.7014266585111836
0,6,mse,0.005375274824071675,0.7171334486062623
0,6,rmse,0.07190075276494023,0.716209429619269
0,6,euclid_dist,2.0132210810184477,0.716209429619269
0,6,mse,0.007197346179001032,0.714740728021978
0,6,rmse,0.08399469915032388,0.717865728021978
0,6,euclid_dist,2.351851610565186,0.717865728021978
0,6,mse,0.005343971148133278,0.7007971472997623
0,6,rmse,0.07239528998732567,0.6993877935662791
0,6,euclid_dist,2.0270681000947945,0.6993877935662791
0,6,mse,0.007038228760473429,0.7092458781037615
0,6,rmse,0.08392590799629689,0.7092458781037615
0,6,euclid_dist,2.349925492668151,0.7092458781037615
