,class_normal,method,best_threshold,best_roc_score
0,6,mse,0.00657955430215225,0.7187784708108487
0,6,rmse,0.08141707019507888,0.719013874438221
0,6,euclid_dist,2.279677927076815,0.719013874438221
0,6,mse,0.008903844762872901,0.7216697028752189
0,6,rmse,0.09614828785061834,0.7224975992769587
0,6,euclid_dist,2.692152046966552,0.7224975992769587
0,6,mse,0.01942420135717839,0.7360017817157218
0,6,rmse,0.1343783279851079,0.7361892697514822
0,6,euclid_dist,3.762592752981186,0.7361892697514822
0,6,mse,0.006870237049460413,0.7208530542309306
0,6,rmse,0.08289210580885414,0.7208530542309306
0,6,euclid_dist,2.3209791317462933,0.7208530542309306
0,6,mse,0.006032289885915816,0.7171599039020392
0,6,rmse,0.07765196357369421,0.7171599039020392
0,6,euclid_dist,2.1742548522949208,0.7171599039020392
0,6,mse,0.006006370828393845,0.7174682540556615
0,6,rmse,0.0779314427033067,0.718002400907499
0,6,euclid_dist,2.1820803088188168,0.718002400907499
0,6,mse,0.009197137670964004,0.7020262238001831
0,6,rmse,0.08620410501956938,0.7039327300594918
0,6,euclid_dist,2.4137150917053227,0.7039327300594918
0,6,mse,0.003851172369439154,0.6914909746235047
0,6,rmse,0.06391255764961243,0.6929657712790244
0,6,euclid_dist,1.7895517266273493,0.6929657712790244
0,6,mse,0.005778291395865379,0.7239447181997813
0,6,rmse,0.07582653701305389,0.7248294782086289
0,6,euclid_dist,2.123143024444581,0.7248294782086289
0,6,mse,0.012275960399955514,0.7013720616087344
0,6,rmse,0.11288555995523931,0.7005730559269162
0,6,euclid_dist,3.1607955988883956,0.7005730559269162
0,6,mse,0.006209388703107832,0.711495560850675
0,6,rmse,0.08028162316046653,0.7123377548137231
0,6,euclid_dist,2.2478851696252824,0.7123377548137231
0,6,mse,0.013781850622035562,0.7254687922696144
0,6,rmse,0.11642890977859494,0.7254306080438847
0,6,euclid_dist,3.2600094280242926,0.7254306080438847
0,6,mse,0.007218699077144264,0.7121389228106816
0,6,rmse,0.10162404539287088,0.7131737795192206
0,6,euclid_dist,2.8454731705188743,0.7131737795192206
0,6,mse,0.006593004669249058,0.6918009520066378
0,6,rmse,0.0800876492716372,0.6924450849382069
0,6,euclid_dist,2.2424541559338564,0.6924450849382069
0,6,mse,0.009037259999662643,0.721097293026377
0,6,rmse,0.07756152290850873,0.7222835557575955
0,6,euclid_dist,2.171722725176811,0.7222835557575955
0,6,mse,0.008134116568230092,0.7225848822473335
0,6,rmse,0.09060908608138557,0.7219330842750026
0,6,euclid_dist,2.5370544934272785,0.7219330842750026
0,6,mse,0.004719513148069381,0.6981366828598584
0,6,rmse,0.07598707116022708,0.6999881191255676
0,6,euclid_dist,2.1276379569768897,0.6999881191255676
0,7,mse,0.010851690955599772,0.9385475348268484
0,7,rmse,0.10395514921173447,0.9386588934014587
0,7,euclid_dist,2.9107443061828606,0.9386588934014587
0,7,mse,0.01605869673192501,0.9278057458778965
0,7,rmse,0.1265444122329354,0.9280285622771836
0,7,euclid_dist,3.5432437012195575,0.9280285622771836
0,7,mse,0.008914360992377622,0.9338898178253283
0,7,rmse,0.10074331968650221,0.9336277607767787
0,7,euclid_dist,2.820812989926336,0.9336277607767787
0,7,mse,0.01194038097374141,0.9407413490846201
0,7,rmse,0.10923136200010776,0.9407413490846201
0,7,euclid_dist,3.058478194832802,0.9407413490846201
0,7,mse,0.00954234417527914,0.9347352660950047
0,7,rmse,0.09754754884243005,0.9348457389186902
0,7,euclid_dist,2.7313314914703386,0.9348457389186902
0,7,mse,0.010077253666473551,0.9465728107013411
0,7,rmse,0.10265136620402342,0.9465862880082517
0,7,euclid_dist,2.874238378524781,0.9465862880082517
0,7,mse,0.01342930869664997,0.9340487637362638
0,7,rmse,0.1155430864542723,0.9344951923076924
0,7,euclid_dist,3.2352064207196225,0.9344951923076924
0,7,mse,0.008557146406034007,0.9403524536498636
0,7,rmse,0.09323144443705672,0.940526703085368
0,7,euclid_dist,2.610480792403221,0.940526703085368
0,7,mse,0.01050390680192504,0.9414827513924656
0,7,rmse,0.10247712972164161,0.9414827513924656
0,7,euclid_dist,2.8693596788406364,0.9414827513924656
0,7,mse,0.009316393003519625,0.9405502199708656
0,7,rmse,0.09669921128079295,0.9404395025217958
0,7,euclid_dist,2.70757784435749,0.9404395025217958
0,7,mse,0.010750308020133523,0.9404103708791209
0,7,rmse,0.10199773749336599,0.9400068681318682
0,7,euclid_dist,2.855936616659166,0.9400068681318682
0,7,mse,0.007472641612123698,0.9361266131845134
0,7,rmse,0.0872039956323802,0.9359322317172422
0,7,euclid_dist,2.441711967658997,0.9359322317172422
0,7,mse,0.009204438614891841,0.9436548075805139
0,7,rmse,0.09542885018885139,0.9437656231833508
0,7,euclid_dist,2.67200772857666,0.9437656231833508
0,7,mse,0.011713419660227374,0.9382952764293049
0,7,rmse,0.10803520743548874,0.9385179439866417
0,7,euclid_dist,3.0249858069419866,0.9385179439866417
0,7,mse,0.013741075573489074,0.9339376001973116
0,7,rmse,0.11717330619022255,0.9343815513626835
0,7,euclid_dist,3.280852576780318,0.9343815513626835
0,7,mse,0.015089150162413717,0.930204739718557
0,7,rmse,0.12230719804465766,0.9307560076347642
0,7,euclid_dist,3.4246016815185545,0.9307560076347642
0,7,mse,0.014472284434363249,0.9356497939409192
0,7,rmse,0.11600317767560483,0.935556803650771
0,7,euclid_dist,3.2480890128135673,0.935556803650771
0,7,mse,0.013516547064064074,0.9326836472322718
0,7,rmse,0.10407372488826509,0.9327348036181822
0,7,euclid_dist,2.9140643849372863,0.9327348036181822
0,7,mse,0.011232225013710559,0.9356779197128782
0,7,rmse,0.10981378135681145,0.9349976705007449
0,7,euclid_dist,3.0747861274719237,0.9349976705007449
0,7,mse,0.015938385167391968,0.9427488761125492
0,7,rmse,0.12667932027950884,0.9420826535942282
0,7,euclid_dist,3.5470211606025717,0.9420826535942282
0,7,mse,0.00992576605444774,0.9366905005107252
0,7,rmse,0.09770998815521605,0.9365577119509704
0,7,euclid_dist,2.7358798276185974,0.9365577119509704
0,7,mse,0.01078198268879205,0.9407108007797443
0,7,rmse,0.10455108300857245,0.9401546272536041
0,7,euclid_dist,2.9274302052855496,0.9401546272536041
0,7,mse,0.009095969426538796,0.94727322080415
0,7,rmse,0.10004923533126718,0.947024325030471
0,7,euclid_dist,2.801378771615029,0.947024325030471
0,7,mse,0.010202711041923614,0.9354266016145552
0,7,rmse,0.10078300721347336,0.9355378363197834
0,7,euclid_dist,2.821924166822432,0.9355378363197834
0,7,mse,0.010676775629399345,0.9474402409185018
0,7,rmse,0.10647544921785593,0.9470932697263457
0,7,euclid_dist,2.981312796401978,0.9470932697263457
0,7,mse,0.012590827427804471,0.9385774949337116
0,7,rmse,0.11315854879170656,0.9381299675226576
0,7,euclid_dist,3.1684394708633414,0.9381299675226576
0,7,mse,0.007969504545652309,0.935848464518363
0,7,rmse,0.10792386082038279,0.9358403488648906
0,7,euclid_dist,3.021868113994598,0.9358403488648906
0,7,mse,0.008622209371416828,0.9361940944764445
0,7,rmse,0.09302252810262135,0.9360830080512058
0,7,euclid_dist,2.6046308587670324,0.9360830080512058
0,7,mse,0.007881266476446764,0.9421160961418968
0,7,rmse,0.09070729500055306,0.9422096537310062
0,7,euclid_dist,2.5398043577671072,0.9422096537310062
0,7,mse,0.014314879006706182,0.9383533899672306
0,7,rmse,0.1181665333807469,0.9391639532241248
0,7,euclid_dist,3.3086629791259763,0.9391639532241248
0,7,mse,0.010731450021266936,0.931054614012527
0,7,rmse,0.10344440857507284,0.9311655033449733
0,7,euclid_dist,2.8964434449076655,0.9311655033449733
0,7,mse,0.015938385167391968,0.9427488761125492
0,7,rmse,0.12667932027950884,0.9420826535942282
0,7,euclid_dist,3.5470211606025717,0.9420826535942282
0,7,mse,0.009391569425351918,0.9348396798422871
0,7,rmse,0.10015245592594144,0.9349157004293456
0,7,euclid_dist,2.804268550872804,0.9349157004293456
0,7,mse,0.008100237022619696,0.9462163680216743
0,7,rmse,0.09084745539724831,0.9456601944955341
0,7,euclid_dist,2.5437287700176254,0.9456601944955341
0,7,mse,0.011822821047948674,0.9396696187912682
0,7,rmse,0.10639083658643067,0.9400635124695288
0,7,euclid_dist,2.978943426311017,0.9400635124695288
0,7,mse,0.01695812266208231,0.9382149487931963
0,7,rmse,0.1307610044255853,0.9390534227705575
0,7,euclid_dist,3.6613079756498346,0.9390534227705575
0,7,mse,0.012198175091762097,0.9358764184667936
0,7,rmse,0.10975170647725466,0.9362096777425102
0,7,euclid_dist,3.0730477198958397,0.9362096777425102
0,7,mse,0.009262829531100577,0.9388423437529412
0,7,rmse,0.09695579286068678,0.9390185992309784
0,7,euclid_dist,2.714762197721003,0.9390185992309784
0,7,mse,0.012874242957215752,0.9377045070236953
0,7,rmse,0.11283179427087306,0.9379259419218353
0,7,euclid_dist,3.159289998006819,0.9379259419218353
0,7,mse,0.010750308020133523,0.9404103708791209
0,7,rmse,0.10199773749336599,0.9400068681318682
0,7,euclid_dist,2.855936616659166,0.9400068681318682
0,7,mse,0.014656403073109683,0.9357621413341126
0,7,rmse,0.12087403556331996,0.9359851067744693
0,7,euclid_dist,3.384472990632057,0.9359851067744693
0,7,mse,0.01037989507662132,0.9385678880504071
0,7,rmse,0.10187703464180235,0.9385678880504071
0,7,euclid_dist,2.8525569677352913,0.9385678880504071
0,7,mse,0.014656403073109683,0.9357621413341126
0,7,rmse,0.12087403556331996,0.9359851067744693
0,7,euclid_dist,3.384472990632057,0.9359851067744693
0,7,mse,0.009643295551370834,0.9346109448901783
0,7,rmse,0.09861384849250322,0.9341666978888454
0,7,euclid_dist,2.761187713623046,0.9341666978888454
0,7,mse,0.010313871044199917,0.9403436380336697
0,7,rmse,0.10155621700286865,0.9403436380336697
0,7,euclid_dist,2.8435737350463866,0.9403436380336697
0,7,mse,0.00973637030341197,0.9413800314009376
0,7,rmse,0.09248099505901339,0.9412557925280818
0,7,euclid_dist,2.589467689990997,0.9412557925280818
0,7,mse,0.012253430441254747,0.9384141063160616
0,7,rmse,0.11014370906352997,0.9376642594079984
0,7,euclid_dist,3.0840238695144646,0.9376642594079984
0,7,mse,0.009095969426538796,0.94727322080415
0,7,rmse,0.10004923533126718,0.947024325030471
0,7,euclid_dist,2.801378771615029,0.947024325030471
0,7,mse,0.00988600896515418,0.9388135115548756
0,7,rmse,0.0988403011336922,0.9382233234999158
0,7,euclid_dist,2.7675286276340474,0.9382233234999158
0,7,mse,0.011341773631051183,0.9345136742104887
0,7,rmse,0.10168311263993378,0.9345003572615945
0,7,euclid_dist,2.8471272625923163,0.9345003572615945
0,8,mse,0.01005056009348482,0.8010853333910446
0,8,rmse,0.09973070830106733,0.7994603992180117
0,8,euclid_dist,2.792459902644159,0.7994603992180117
0,8,mse,0.013203212503530086,0.7927650017909418
0,8,rmse,0.11490865753591054,0.7927650017909418
0,8,euclid_dist,3.2174422899484623,0.7927650017909418
0,8,mse,0.010504418977536263,0.814982124210803
0,8,rmse,0.10127448803186413,0.8160816408383987
0,8,euclid_dist,2.835685537219047,0.8160816408383987
0,8,mse,0.01663987295329571,0.7472400628238479
0,8,rmse,0.12914961571842432,0.747445151835985
0,8,euclid_dist,3.616189315080642,0.747445151835985
0,8,mse,0.01079991742298007,0.806004884693063
0,8,rmse,0.10351269549876456,0.8040674463388285
0,8,euclid_dist,2.8983553487777716,0.8040674463388285
0,8,mse,0.010687414467334745,0.8043865870867644
0,8,rmse,0.1072260171175003,0.8066916345631134
0,8,euclid_dist,3.002328608036041,0.8066916345631134
0,8,mse,0.010388481441885235,0.8027702104283679
0,8,rmse,0.10593273040652271,0.8007298288097399
0,8,euclid_dist,2.966116313338278,0.8007298288097399
0,8,mse,0.010410760879516602,0.8080321007393199
0,8,rmse,0.10195137192308902,0.8072269887903119
0,8,euclid_dist,2.854638434410094,0.8072269887903119
0,8,mse,0.010983592037111517,0.814231234295383
0,8,rmse,0.1030210489779711,0.8171236165370097
0,8,euclid_dist,2.8845893622636787,0.8171236165370097
0,8,mse,0.017395074583590027,0.7391643406776784
0,8,rmse,0.13140385736152527,0.7395955109810919
0,8,euclid_dist,3.6793076562881466,0.7395955109810919
0,8,mse,0.011970935272984207,0.8027537797727061
0,8,rmse,0.1097857529528439,0.8044613345903607
0,8,euclid_dist,3.0740011226177217,0.8044613345903607
0,8,mse,0.010418858538754287,0.7994590209006076
0,8,rmse,0.10308574151694774,0.7989715916340066
0,8,euclid_dist,2.8864006693124775,0.7989715916340066
0,8,mse,0.011042824720591305,0.8038492753784408
0,8,rmse,0.1053577654361725,0.8026332683034906
0,8,euclid_dist,2.9500173711776747,0.8026332683034906
0,8,mse,0.01775376626607031,0.7471111111111111
0,8,rmse,0.13182433728873733,0.7483333333333333
0,8,euclid_dist,3.6910817613601674,0.7483333333333333
0,8,mse,0.011650770914740862,0.7828374421099652
0,8,rmse,0.10787379842251538,0.7832845693176559
0,8,euclid_dist,3.0204665172100067,0.7832845693176559
0,8,mse,0.010282044249493631,0.7878698269150146
0,8,rmse,0.10181328028365966,0.7868310924118105
0,8,euclid_dist,2.8507718780994407,0.7868310924118105
0,8,mse,0.010555261295661327,0.7748476591463117
0,8,rmse,0.10109695982337,0.775972134606934
0,8,euclid_dist,2.8307149152517317,0.775972134606934
0,8,mse,0.011228106938302514,0.8011331235834308
0,8,rmse,0.1052410351485014,0.8044870148655524
0,8,euclid_dist,2.9467487454414374,0.8044870148655524
0,8,mse,0.010704200972337274,0.8017028611501059
0,8,rmse,0.10370212918259204,0.8015420647960193
0,8,euclid_dist,2.903659909093379,0.8015420647960193
0,8,mse,0.010231277593970299,0.8077981997591364
0,8,rmse,0.10354730278551573,0.8070427473995141
0,8,euclid_dist,2.8993243921756746,0.8070427473995141
0,8,mse,0.013852749312296504,0.7639573472884534
0,8,rmse,0.11610598708689204,0.7648626314072501
0,8,euclid_dist,3.250967921066282,0.7648626314072501
0,8,mse,0.014998396782204507,0.7810745396216506
0,8,rmse,0.121497350782156,0.781014031121919
0,8,euclid_dist,3.401925948858261,0.781014031121919
0,8,mse,0.01078809210732579,0.8257603784795794
0,8,rmse,0.10296564280986789,0.8255933362481642
0,8,euclid_dist,2.8830379630565637,0.8255933362481642
0,8,mse,0.012502835199236863,0.7923090045677361
0,8,rmse,0.1130392838224769,0.7913724793894831
0,8,euclid_dist,3.1650998762607574,0.7913724793894831
0,8,mse,0.0108847815413028,0.8119210373572978
0,8,rmse,0.10437543233335017,0.811810074197067
0,8,euclid_dist,2.92251192522049,0.811810074197067
0,8,mse,0.011042824720591305,0.8038492753784408
0,8,rmse,0.1053577654361725,0.8026332683034906
0,8,euclid_dist,2.9500173711776747,0.8026332683034906
0,8,mse,0.011205916858278214,0.8033968795891538
0,8,rmse,0.1058298297725618,0.8023826808061922
0,8,euclid_dist,2.9632353413224215,0.8023826808061922
0,8,mse,0.011620262136682873,0.7938410883048277
0,8,rmse,0.10777846525311476,0.7940629653849253
0,8,euclid_dist,3.017797209835052,0.7940629653849253
0,8,mse,0.011074516139924528,0.7958491903367322
0,8,rmse,0.10627166748940944,0.7983129394847459
0,8,euclid_dist,2.97560674240589,0.7983129394847459
0,8,mse,0.012474403642304236,0.7697640528363942
0,8,rmse,0.11364579943716521,0.7711136175445907
0,8,euclid_dist,3.1820823298692695,0.7711136175445907
0,8,mse,0.010816917535010726,0.7952147155979908
0,8,rmse,0.10536101052165033,0.7950178741119507
0,8,euclid_dist,2.95010816385746,0.7950178741119507
0,8,mse,0.010995085631730033,0.8066363324175825
0,8,rmse,0.1049787203203887,0.8059666895604395
0,8,euclid_dist,2.9394040600657463,0.8059666895604395
0,8,mse,0.011183344563469292,0.8056756512936567
0,8,rmse,0.10322089262679217,0.8023089661762952
0,8,euclid_dist,2.89018479025364,0.8023089661762952
0,8,mse,0.011083908190205695,0.8102105861909186
0,8,rmse,0.10558099069595338,0.8143524705863429
0,8,euclid_dist,2.956267639732361,0.8143524705863429
0,8,mse,0.011169147586543117,0.8037085582259669
0,8,rmse,0.10579599184989928,0.8031576547442568
0,8,euclid_dist,2.962287717103959,0.8031576547442568
0,8,mse,0.01147005286812782,0.809277058385378
0,8,rmse,0.10715043846666815,0.8090550335185926
0,8,euclid_dist,3.0002120259761815,0.8090550335185926
0,8,mse,0.011905630301218478,0.7987599758464515
0,8,rmse,0.10912631639689203,0.7986502545385735
0,8,euclid_dist,3.0555367489099505,0.7986502545385735
0,8,mse,0.011593939255177979,0.7911070863695419
0,8,rmse,0.10763461167812348,0.7911070863695419
0,8,euclid_dist,3.0137694491386413,0.7911070863695419
0,8,mse,0.010576513618882741,0.7985848324439473
0,8,rmse,0.10402664698250594,0.7980518252485731
0,8,euclid_dist,2.912745990586282,0.7980518252485731
0,8,mse,0.010793214696459476,0.8159043601801782
0,8,rmse,0.10462261164635421,0.8149924558640513
0,8,euclid_dist,2.929432968950271,0.8149924558640513
0,8,mse,0.010789431152306489,0.8198995191004093
0,8,rmse,0.10504527058899404,0.8196929295159971
0,8,euclid_dist,2.9412676012039203,0.8196929295159971
0,8,mse,0.01201747534964233,0.7916813250328741
0,8,rmse,0.10955263287574055,0.7912963835898605
0,8,euclid_dist,3.067473713278769,0.7912963835898605
0,8,mse,0.023084368042647845,0.7425846759730326
0,8,rmse,0.15251665249466884,0.7445391592062015
0,8,euclid_dist,4.270465836524963,0.7445391592062015
0,8,mse,0.010653953575715424,0.8207658118374918
0,8,rmse,0.10168691136538986,0.8200593746802377
0,8,euclid_dist,2.847233655238151,0.8200593746802377
0,8,mse,0.009693673135247083,0.8175386493155878
0,8,rmse,0.09846461636647577,0.8175386493155878
0,8,euclid_dist,2.757009339487553,0.8175386493155878
0,8,mse,0.013203212503530086,0.7927650017909418
0,8,rmse,0.11490865753591054,0.7927650017909418
0,8,euclid_dist,3.2174422899484623,0.7927650017909418
0,8,mse,0.011210621668025854,0.7832368622347046
0,8,rmse,0.10541310718655587,0.7860054115148818
0,8,euclid_dist,2.9515671068429956,0.7860054115148818
0,8,mse,0.011312126709148293,0.8167152803584324
0,8,rmse,0.10640989107191563,0.8166039713646658
0,8,euclid_dist,2.9794769508361827,0.8166039713646658
0,8,mse,0.010724344183411451,0.7943332993641747
0,8,rmse,0.10499994389712816,0.7944528364032423
0,8,euclid_dist,2.939998553395272,0.7944528364032423
0,8,mse,0.011346182102523743,0.7717340978702187
0,8,rmse,0.10847556941211219,0.7721736202397217
0,8,euclid_dist,3.0373160119056712,0.7721736202397217
0,9,mse,0.017895289111975583,0.9271652369995692
0,9,rmse,0.13264761424660693,0.9276600430151363
0,9,euclid_dist,3.7141333242654793,0.9276600430151363
0,9,mse,0.010048881022445855,0.9237092176116566
0,9,rmse,0.10026694529429084,0.9237092176116566
0,9,euclid_dist,2.8074743009090435,0.9237092176116566
0,9,mse,0.010507407744973893,0.9364140411460556
0,9,rmse,0.10245722804963588,0.9365251275712946
0,9,euclid_dist,2.8688020345211047,0.9365251275712946
0,9,mse,0.00919500387180597,0.9346126444732579
0,9,rmse,0.100537329223752,0.9349605369335326
0,9,euclid_dist,2.815045412063599,0.9349605369335326
0,9,mse,0.011308266083197667,0.9408265792112299
0,9,rmse,0.10640426385253675,0.9407151710115865
0,9,euclid_dist,2.97931952841282,0.9407151710115865
0,9,mse,0.014313185399305074,0.942919695651936
0,9,rmse,0.11934568929746744,0.9432519951645634
0,9,euclid_dist,3.341679340982438,0.9432519951645634
0,9,mse,0.010210425566416235,0.9387359868787001
0,9,rmse,0.10145042852461335,0.9384034663732689
0,9,euclid_dist,2.8406122529029845,0.9384034663732689
0,9,mse,0.00890744574391283,0.9313968418858882
0,9,rmse,0.09449559930786491,0.932215055029837
0,9,euclid_dist,2.645876611614228,0.932215055029837
0,9,mse,0.012311492231022568,0.9370269163418631
0,9,rmse,0.11076258991956717,0.9361460628142123
0,9,euclid_dist,3.1013524307250955,0.9361460628142123
0,9,mse,0.020505313494242727,0.9243764645376408
0,9,rmse,0.1428851876668632,0.9247110619054748
0,9,euclid_dist,4.00078543579578,0.9247110619054748
0,9,mse,0.009137207782734186,0.9305463782929642
0,9,rmse,0.09696787423454219,0.9305375208813479
0,9,euclid_dist,2.7151008203625695,0.9305375208813479
0,9,mse,0.021539947469532486,0.9099761398910149
0,9,rmse,0.1475760996840893,0.9093773797223044
0,9,euclid_dist,4.13213079082966,0.9093773797223044
0,9,mse,0.010928965061902995,0.9332769329322638
0,9,rmse,0.10417424573376767,0.9326345950311943
0,9,euclid_dist,2.9168789951801304,0.9326345950311943
0,9,mse,0.01240780429192819,0.9301203757750636
0,9,rmse,0.11169912664219733,0.9300091410698356
0,9,euclid_dist,3.127575418353082,0.9300091410698356
0,9,mse,0.011634038818068806,0.9320536856179513
0,9,rmse,0.11041323231533176,0.9317194221602139
0,9,euclid_dist,3.091570585966112,0.9317194221602139
0,9,mse,0.010913543025031688,0.9335592046435419
0,9,rmse,0.10454409596696498,0.9334476473030691
0,9,euclid_dist,2.92723471546173,0.9334476473030691
0,9,mse,0.011674255576869477,0.9316235031226724
0,9,rmse,0.10939479233883323,0.9320854580874349
0,9,euclid_dist,3.063054390561582,0.9320854580874349
0,9,mse,0.01073673785091378,0.9295688058386149
0,9,rmse,0.10331298282742497,0.9301251031238841
0,9,euclid_dist,2.892763462781907,0.9301251031238841
0,9,mse,0.023850621050223696,0.9119368938646047
0,9,rmse,0.15455709173083299,0.9113791071622397
0,9,euclid_dist,4.327598425483705,0.9113791071622397
0,9,mse,0.015303392872959374,0.9249869177009431
0,9,rmse,0.12380307938754562,0.924765384692525
0,9,euclid_dist,3.4664866457462287,0.924765384692525
0,9,mse,0.011630471060611304,0.9319410410072945
0,9,rmse,0.10710720517672595,0.9316357799503867
0,9,euclid_dist,2.9990016204714784,0.9316357799503867
0,9,mse,0.013955841314001011,0.9313656677935026
0,9,rmse,0.12129152346998451,0.9309663811379132
0,9,euclid_dist,3.3961626842975616,0.9309663811379132
0,9,mse,0.009678180192410945,0.9283383598445198
0,9,rmse,0.09901116815209379,0.9283749606541297
0,9,euclid_dist,2.7723125963211075,0.9283749606541297
0,9,mse,0.011403280675411222,0.9309201113221435
0,9,rmse,0.10663157784752546,0.9312535187460155
0,9,euclid_dist,2.98568397603035,0.9312535187460155
0,9,mse,0.010450384907051923,0.9378888888888889
0,9,rmse,0.10436373706832526,0.9380000000000001
0,9,euclid_dist,2.9221844840764994,0.9380000000000001
0,9,mse,0.01113707308471203,0.9344151840267267
0,9,rmse,0.10536290004774933,0.9344151840267267
0,9,euclid_dist,2.9501611126542078,0.9344151840267267
0,9,mse,0.011761511743068699,0.9377972223444151
0,9,rmse,0.10874532185867435,0.9383065175695107
0,9,euclid_dist,3.044869044184686,0.9383065175695107
0,9,mse,0.01149115109117701,0.9335555555555555
0,9,rmse,0.10636434311494229,0.9342222222222222
0,9,euclid_dist,2.9782017827153195,0.9342222222222222
0,9,mse,0.010240336611866952,0.9332492516732251
0,9,rmse,0.10100972542539238,0.9325721140371529
0,9,euclid_dist,2.828272282862664,0.9325721140371529
0,9,mse,0.009864910073578353,0.9264466663394592
0,9,rmse,0.09872133115902541,0.9272433582712224
0,9,euclid_dist,2.7641971270561236,0.9272433582712224
0,9,mse,0.01072187349526212,0.9408704453785369
0,9,rmse,0.1036721537560225,0.9408704453785369
0,9,euclid_dist,2.9028203020095837,0.9408704453785369
0,9,mse,0.010369389422796662,0.9317774058211217
0,9,rmse,0.10135353890359407,0.9314131982620142
0,9,euclid_dist,2.83789929499626,0.9314131982620142
0,9,mse,0.016872076906263824,0.9355504781247356
0,9,rmse,0.12978358695060013,0.9356604891258357
0,9,euclid_dist,3.633940542125701,0.9356604891258357
0,9,mse,0.010294313373044131,0.9285322028914135
0,9,rmse,0.10207368731498721,0.9278652397967048
0,9,euclid_dist,2.8580632778167745,0.9278652397967048
0,9,mse,0.009319617304950952,0.9246014310820988
0,9,rmse,0.09636033423766494,0.924821114737635
0,9,euclid_dist,2.6980894867658622,0.924821114737635
0,9,mse,0.008711319622024892,0.9335351080693364
0,9,rmse,0.09278637207224966,0.9334937796072511
0,9,euclid_dist,2.598018311262132,0.9334937796072511
0,9,mse,0.012238978735031566,0.9368793372123007
0,9,rmse,0.10868565960787244,0.9368457045482571
0,9,euclid_dist,3.043198435306551,0.9368457045482571
0,9,mse,0.009355158412689342,0.9344354336751924
0,9,rmse,0.09683738587312408,0.9344354336751924
0,9,euclid_dist,2.711446869850157,0.9344354336751924
0,9,mse,0.010498976125800981,0.9379422592104509
0,9,rmse,0.10240875866413118,0.9379422592104509
0,9,euclid_dist,2.8674451763153077,0.9379422592104509
0,9,mse,0.01067353752981871,0.9283473078930058
0,9,rmse,0.10274388451874258,0.9286260625396248
0,9,euclid_dist,2.8768289780616763,0.9286260625396248
0,9,mse,0.011843164450116458,0.9340490519933029
0,9,rmse,0.1092282131306827,0.9345151364315127
0,9,euclid_dist,3.0583897380113596,0.9345151364315127
0,9,mse,0.021311649260949354,0.9162486095219421
0,9,rmse,0.14704125866293905,0.914909622688646
0,9,euclid_dist,4.117155145263673,0.914909622688646
0,9,mse,0.00990207264083437,0.9418178880932908
0,9,rmse,0.09985710719674824,0.9412614669938028
0,9,euclid_dist,2.795999146699904,0.9412614669938028
0,9,mse,0.014047750940360128,0.925436383815962
0,9,rmse,0.12083119886070484,0.9250372762026481
0,9,euclid_dist,3.383273518323897,0.9250372762026481
0,9,mse,0.012238978735031566,0.9368793372123007
0,9,rmse,0.10868565960787244,0.9368457045482571
0,9,euclid_dist,3.043198435306551,0.9368457045482571
0,9,mse,0.012535614331718532,0.9287881459660187
0,9,rmse,0.11434192100539804,0.9293534634773769
0,9,euclid_dist,3.2015738533735294,0.9293534634773769
0,9,mse,0.012320091959927233,0.9265849084918166
0,9,rmse,0.11083564240932467,0.9269196552001407
0,9,euclid_dist,3.1033979034423824,0.9269196552001407
0,9,mse,0.01027841410562396,0.9414063090849338
0,9,rmse,0.10206883714571592,0.940852844395981
0,9,euclid_dist,2.8579274778366073,0.940852844395981
0,9,mse,0.010527360707987099,0.9336010679216253
0,9,rmse,0.10209997846931226,0.9344879858817141
0,9,euclid_dist,2.858799114704133,0.9344879858817141
0,9,mse,0.009385757346823807,0.9344926580445361
0,9,rmse,0.09618664737045768,0.9343796264347791
0,9,euclid_dist,2.6932261877059918,0.9343796264347791
